#RPLIDAR SCAN DATA
#COUNT=132948
#Angule	Distance	Quality
97.9219 210.0 47
97.6406 210.0 47
99.1406 210.0 47
99.3438 210.0 47
99.3125 211.0 47
100.7969 211.0 47
101.5156 212.0 47
102.1094 212.0 47
102.7188 212.0 47
103.3125 213.0 47
103.9063 213.0 47
104.5156 214.0 47
104.6094 214.0 47
104.8281 215.0 47
106.3125 215.0 47
106.9063 216.0 47
107.5000 217.0 47
108.1094 217.0 47
108.7031 218.0 47
107.7969 219.0 47
109.9063 219.0 47
109.0000 220.0 47
111.0938 221.0 47
114.8281 765.0 47
117.5625 1332.0 47
118.1563 1355.0 47
240.1250 1196.0 47
240.7344 1160.0 47
241.4531 1139.0 47
242.0625 1137.0 47
242.6563 1133.0 47
243.2813 1133.0 47
243.7500 1129.0 47
244.4688 1123.0 47
244.9531 1120.0 47
245.5625 1128.0 47
246.1563 1162.0 47
246.8906 1138.0 47
247.5000 1126.0 47
248.0938 1130.0 47
248.7031 1126.0 47
249.2969 1131.0 47
249.7813 1132.0 47
250.5156 1133.0 47
251.9844 646.0 47
252.7188 645.0 47
253.1875 643.0 47
253.7969 641.0 47
254.4063 650.0 47
256.6094 444.0 47
256.1875 906.0 47
256.7969 914.0 47
259.6250 441.0 47
260.6094 439.0 47
260.8281 438.0 47
261.6875 437.0 47
262.4219 436.0 47
262.7656 437.0 47
263.4844 436.0 47
264.2031 435.0 47
264.6875 435.0 47
265.1563 434.0 47
266.0000 434.0 47
266.4844 433.0 47
267.2031 434.0 47
267.4219 434.0 47
268.2656 431.0 47
269.0000 433.0 47
269.3438 432.0 47
270.1875 432.0 47
270.5313 435.0 47
271.0156 433.0 47
271.9844 433.0 47
272.5781 435.0 47
272.9375 434.0 47
273.7813 434.0 47
274.3750 435.0 47
274.8438 436.0 47
275.2031 437.0 47
275.7969 437.0 47
276.5156 437.0 47
277.2500 437.0 47
277.9688 439.0 47
278.3125 440.0 47
279.0313 440.0 47
279.7656 441.0 47
280.1094 442.0 47
280.7031 443.0 47
281.3125 444.0 47
281.7813 445.0 47
282.5000 445.0 47
283.2344 447.0 47
283.8281 448.0 47
284.2969 450.0 47
284.7813 449.0 47
286.4844 410.0 47
287.3281 394.0 47
288.0469 380.0 47
288.9063 365.0 47
289.6250 352.0 47
290.0938 340.0 47
290.9531 329.0 47
291.5469 319.0 47
292.7813 309.0 47
292.8750 300.0 47
294.2188 301.0 47
294.0781 302.0 47
294.6719 304.0 47
295.7656 305.0 47
295.8750 306.0 47
296.3438 308.0 47
297.0781 309.0 47
297.9219 311.0 47
298.3906 312.0 47
298.6250 314.0 47
299.5938 316.0 47
299.8125 318.0 47
300.4219 319.0 47
301.0156 321.0 47
302.1250 323.0 47
302.4688 325.0 47
302.7031 327.0 47
303.2969 329.0 47
304.2813 330.0 47
305.0156 333.0 47
305.2344 335.0 47
305.8594 338.0 47
306.7031 340.0 47
306.9219 342.0 47
307.2813 345.0 47
308.0000 347.0 47
308.9844 350.0 47
309.3438 352.0 47
309.5625 356.0 47
310.2969 359.0 47
310.7813 363.0 47
311.5000 368.0 47
313.6250 604.0 47
313.9844 612.0 47
314.7031 617.0 47
315.1875 625.0 47
315.7813 631.0 47
316.4063 637.0 47
316.8750 644.0 47
317.4688 652.0 47
318.2031 659.0 47
318.6875 665.0 47
319.2813 675.0 47
319.8750 684.0 47
320.3438 692.0 47
320.9531 702.0 47
321.5469 710.0 47
322.0313 719.0 47
322.7500 729.0 47
323.2188 740.0 47
323.8125 750.0 47
324.2969 761.0 47
324.8906 775.0 47
325.4844 782.0 47
325.9688 795.0 47
326.5625 808.0 47
327.1563 821.0 47
327.7656 834.0 47
328.3594 849.0 47
328.9531 861.0 47
329.5469 877.0 47
330.0313 896.0 47
331.2188 928.0 47
331.8281 912.0 47
336.1406 868.0 47
336.6094 855.0 47
337.3438 867.0 47
337.9375 862.0 47
338.5313 860.0 47
339.2656 847.0 47
339.7344 847.0 47
340.3438 845.0 47
340.9375 845.0 47
341.5469 843.0 47
342.2656 834.0 47
342.8750 829.0 47
343.4688 828.0 47
343.9531 821.0 47
344.5469 818.0 47
345.1563 820.0 47
345.7500 816.0 47
346.4844 810.0 47
347.0781 810.0 47
347.5469 806.0 47
348.1563 807.0 47
348.8750 806.0 47
349.3594 808.0 47
350.0781 803.0 47
350.6875 802.0 47
351.2813 805.0 47
351.7656 803.0 47
352.6094 801.0 47
353.0938 799.0 47
353.5625 796.0 47
354.1719 801.0 47
354.8906 795.0 47
355.6250 796.0 47
356.0938 796.0 47
356.8281 796.0 47
357.4219 794.0 47
357.8906 796.0 47
358.6250 796.0 47
359.0938 796.0 47
359.7031 797.0 47
0.2969 796.0 47
0.7656 798.0 47
1.5000 799.0 47
2.1094 798.0 47
2.7031 797.0 47
3.4219 798.0 47
3.8906 801.0 47
4.5000 802.0 47
4.9688 806.0 47
5.5781 805.0 47
6.1719 804.0 47
6.7656 805.0 47
7.5000 805.0 47
8.0938 807.0 47
8.7031 813.0 47
9.2969 813.0 47
9.7656 813.0 47
10.3750 820.0 47
11.0938 815.0 47
11.7031 824.0 47
12.1719 828.0 47
12.8906 822.0 47
13.3750 833.0 47
13.9688 815.0 47
14.7031 779.0 47
15.4219 747.0 47
16.0313 718.0 47
16.8750 690.0 47
17.4688 663.0 47
18.2031 640.0 47
18.9219 618.0 47
19.5156 599.0 47
20.1250 579.0 47
20.9688 562.0 47
21.7031 545.0 47
22.2969 531.0 47
23.0156 516.0 47
23.6250 503.0 47
24.3438 489.0 47
24.8125 478.0 47
25.5469 466.0 47
26.2656 456.0 47
26.7500 445.0 47
27.4688 435.0 47
28.3125 427.0 47
28.9219 417.0 47
29.6406 410.0 47
30.4844 401.0 47
30.8438 394.0 47
31.4375 387.0 47
32.4219 379.0 47
32.7656 373.0 47
33.4844 367.0 47
34.3438 360.0 47
35.3125 354.0 47
35.7813 348.0 47
36.2656 343.0 47
36.7344 338.0 47
37.5938 333.0 47
38.0625 328.0 47
39.4219 323.0 47
39.7656 319.0 47
40.1250 315.0 47
40.8438 311.0 47
41.4531 307.0 47
42.8125 303.0 47
43.0313 299.0 47
44.1406 296.0 47
44.3594 293.0 47
44.8438 290.0 47
45.4531 287.0 47
46.1719 284.0 47
47.4063 280.0 47
48.2500 277.0 47
48.3594 275.0 47
49.3438 272.0 47
50.5625 270.0 47
50.5469 268.0 47
51.3906 265.0 47
52.1250 263.0 47
53.1094 260.0 47
53.2031 258.0 47
54.4375 256.0 47
54.9063 254.0 47
56.3906 252.0 47
55.7500 250.0 47
57.2188 249.0 47
56.5781 247.0 47
59.1719 245.0 47
57.7813 244.0 47
58.8906 242.0 47
60.1094 240.0 47
60.0938 238.0 47
61.1875 237.0 47
61.6719 236.0 47
62.2813 234.0 47
64.0000 233.0 47
64.6094 232.0 47
64.4688 231.0 47
65.8125 230.0 47
64.7969 229.0 47
67.0313 227.0 47
67.6250 226.0 47
68.2344 225.0 47
68.8438 224.0 47
69.4375 223.0 47
70.0469 222.0 47
70.6563 222.0 47
69.8750 221.0 47
71.8594 220.0 47
72.4688 219.0 47
71.8125 218.0 47
72.2969 218.0 47
72.9063 217.0 47
73.7500 216.0 47
75.4844 216.0 47
76.0938 215.0 47
75.6875 215.0 47
77.2969 214.0 47
77.9063 213.0 47
77.6250 213.0 47
78.8594 212.0 47
79.7188 212.0 47
80.3125 211.0 47
79.9219 212.0 47
81.5156 211.0 47
82.1250 210.0 47
82.7188 210.0 47
82.4531 210.0 47
83.9219 209.0 47
84.5313 209.0 47
84.5000 209.0 47
85.7344 209.0 47
86.3281 209.0 47
86.9375 209.0 47
87.5313 209.0 47
88.1406 208.0 47
88.7344 208.0 47
89.3438 208.0 47
89.9375 208.0 47
90.5469 208.0 47
91.1406 208.0 47
91.7500 208.0 47
92.3438 208.0 47
92.3281 209.0 47
93.4219 208.0 47
93.9063 209.0 47
94.7500 208.0 47
94.9844 209.0 47
95.9531 209.0 47
96.5625 209.0 47
97.1563 209.0 47
97.6406 210.0 47
98.3594 210.0 47
98.7188 210.0 47
99.5625 210.0 47
99.1563 211.0 47
100.7656 211.0 47
100.3594 212.0 47
101.9688 212.0 47
102.5625 212.0 47
102.6719 213.0 47
102.3906 213.0 47
104.3750 214.0 47
104.9688 214.0 47
104.8281 215.0 47
106.1719 215.0 47
106.7813 216.0 47
106.3750 217.0 47
107.9844 217.0 47
108.5781 218.0 47
109.1719 218.0 47
109.7813 219.0 47
110.3906 220.0 47
114.6094 762.0 47
117.4688 1333.0 47
118.0625 1341.0 47
240.4219 1204.0 47
241.0156 1146.0 47
241.7500 1138.0 47
242.3438 1140.0 47
242.9531 1133.0 47
243.5469 1131.0 47
244.1563 1126.0 47
244.7500 1124.0 47
245.3594 1115.0 47
245.9531 1149.0 47
246.4375 1164.0 47
247.1563 1128.0 47
247.7656 1130.0 47
248.3750 1129.0 47
248.9688 1131.0 47
249.4531 1134.0 47
250.1875 1134.0 47
251.7813 646.0 47
252.3906 645.0 47
252.8750 644.0 47
253.5938 641.0 47
254.2031 641.0 47
254.6875 661.0 47
256.4063 448.0 47
255.2656 902.0 47
257.3750 480.0 47
257.7344 485.0 47
258.4531 491.0 47
259.6875 440.0 47
259.9219 440.0 47
260.7656 438.0 47
261.5000 437.0 47
261.8594 438.0 47
262.3281 436.0 47
262.9375 437.0 47
263.6719 436.0 47
264.2656 435.0 47
265.0000 434.0 47
265.4844 434.0 47
266.3281 433.0 47
266.9375 433.0 47
267.2969 433.0 47
267.7813 433.0 47
268.6250 433.0 47
269.2188 433.0 47
269.9531 432.0 47
270.4219 433.0 47
270.7656 431.0 47
271.7500 434.0 47
272.1094 435.0 47
272.5625 434.0 47
273.4219 436.0 47
274.0156 434.0 47
274.7344 434.0 47
274.9688 436.0 47
275.6875 436.0 47
276.2813 437.0 47
276.7656 438.0 47
277.6094 438.0 47
278.0781 439.0 47
278.6875 439.0 47
279.4063 440.0 47
279.8750 442.0 47
280.3594 443.0 47
281.2031 443.0 47
281.5469 444.0 47
282.2813 446.0 47
282.7500 446.0 47
283.3594 448.0 47
284.7969 443.0 47
285.2656 441.0 47
286.2500 416.0 47
286.9688 400.0 47
287.3281 385.0 47
288.1719 371.0 47
289.4063 357.0 47
290.1250 345.0 47
290.6094 333.0 47
291.7031 322.0 47
292.1875 312.0 47
293.2813 303.0 47
293.9063 300.0 47
294.1250 302.0 47
295.0938 303.0 47
295.3281 305.0 47
296.1719 305.0 47
296.9063 307.0 47
296.8750 309.0 47
297.6094 310.0 47
297.9688 312.0 47
298.4375 313.0 47
299.0469 315.0 47
299.6406 317.0 47
300.8750 318.0 47
300.8438 320.0 47
301.3281 322.0 47
302.1719 324.0 47
303.0469 326.0 47
303.1406 328.0 47
303.6094 330.0 47
304.7188 332.0 47
305.0625 334.0 47
305.4219 336.0 47
306.0156 339.0 47
307.0000 341.0 47
307.6094 344.0 47
308.0781 346.0 47
308.1875 349.0 47
309.1563 351.0 47
309.7656 354.0 47
310.3594 358.0 47
310.8438 362.0 47
311.4531 366.0 47
311.7969 374.0 47
313.3125 603.0 47
313.9219 610.0 47
314.5156 615.0 47
315.0000 624.0 47
315.7344 629.0 47
316.0781 636.0 47
316.8125 642.0 47
317.2813 649.0 47
317.8906 656.0 47
318.5156 664.0 47
319.0938 673.0 47
319.7031 681.0 47
320.2969 689.0 47
320.7813 699.0 47
321.3906 709.0 47
321.8594 718.0 47
322.5938 728.0 47
323.0625 739.0 47
323.5469 747.0 47
324.2813 760.0 47
324.8750 768.0 47
325.4844 781.0 47
325.9531 791.0 47
326.5625 804.0 47
327.1563 819.0 47
327.7656 832.0 47
328.2344 846.0 47
328.8438 860.0 47
329.4531 876.0 47
330.0469 892.0 47
331.1250 924.0 47
336.6719 868.0 47
337.2813 866.0 47
337.7500 861.0 47
338.4844 860.0 47
339.0938 858.0 47
339.8125 845.0 47
340.3125 844.0 47
340.8906 844.0 47
341.5000 836.0 47
342.2188 835.0 47
342.7031 829.0 47
343.4375 828.0 47
344.0313 817.0 47
344.6250 822.0 47
345.1094 817.0 47
345.7031 817.0 47
346.4219 809.0 47
347.0313 810.0 47
347.6250 805.0 47
348.1094 809.0 47
348.8281 807.0 47
349.4219 806.0 47
350.0313 801.0 47
350.6250 804.0 47
351.2188 804.0 47
351.8281 804.0 47
352.4219 801.0 47
353.0313 800.0 47
353.5000 795.0 47
354.2188 799.0 47
354.7031 796.0 47
355.4219 795.0 47
355.8906 794.0 47
356.6250 794.0 47
357.3438 793.0 47
357.9531 795.0 47
358.2969 798.0 47
359.1406 797.0 47
359.5000 799.0 47
0.0938 797.0 47
0.8125 794.0 47
1.4219 799.0 47
1.8906 797.0 47
2.7500 801.0 47
3.2188 798.0 47
3.8125 800.0 47
4.2969 803.0 47
5.0156 805.0 47
5.6250 807.0 47
6.2188 804.0 47
6.8125 806.0 47
7.2969 805.0 47
7.8906 809.0 47
8.6250 813.0 47
9.2188 813.0 47
9.6875 813.0 47
10.4219 819.0 47
11.0156 817.0 47
11.6250 828.0 47
12.0938 825.0 47
12.6875 825.0 47
14.0156 819.0 47
15.3438 753.0 47
16.0625 721.0 47
16.6719 693.0 47
17.3906 669.0 47
18.0000 645.0 47
18.7188 621.0 47
19.5625 602.0 47
20.1719 583.0 47
20.6406 565.0 47
21.5000 549.0 47
22.0938 532.0 47
22.9531 518.0 47
23.4219 505.0 47
24.2813 492.0 47
24.8750 479.0 47
25.4844 468.0 47
26.2031 457.0 47
26.9375 447.0 47
27.6563 436.0 47
28.3906 427.0 47
28.8594 419.0 47
29.4688 411.0 47
30.1875 403.0 47
30.9375 394.0 47
31.6406 388.0 47
32.1250 381.0 47
33.0938 374.0 47
33.7031 367.0 47
34.4219 361.0 47
34.9063 355.0 47
35.7500 349.0 47
36.3594 344.0 47
36.7031 339.0 47
38.0625 333.0 47
38.2813 329.0 47
38.7656 324.0 47
39.4844 320.0 47
40.4688 315.0 47
41.4375 311.0 47
41.7969 307.0 47
42.5156 303.0 47
43.5000 300.0 47
44.0938 297.0 47
44.5781 293.0 47
45.5469 290.0 47
45.6563 287.0 47
46.5000 284.0 47
47.3594 281.0 47
47.8281 278.0 47
48.5625 275.0 47
49.0469 273.0 47
50.3906 270.0 47
49.8750 268.0 47
51.0938 265.0 47
51.2031 263.0 47
52.4375 261.0 47
54.0313 258.0 47
54.5156 257.0 47
53.9844 254.0 47
54.4688 253.0 47
55.7031 251.0 47
57.4219 249.0 47
57.9063 247.0 47
58.7500 245.0 47
57.6094 244.0 47
58.8438 242.0 47
59.1875 241.0 47
60.2969 239.0 47
60.2656 237.0 47
61.8750 236.0 47
63.3594 235.0 47
62.8281 233.0 47
64.5625 232.0 47
65.1563 231.0 47
65.7656 230.0 47
65.1250 229.0 47
66.9688 227.0 47
66.5781 227.0 47
66.6719 225.0 47
68.7813 225.0 47
69.3750 224.0 47
69.9844 223.0 47
70.5781 222.0 47
71.1875 221.0 47
71.7813 220.0 47
71.2656 219.0 47
72.9844 219.0 47
73.5938 218.0 47
72.8125 217.0 47
74.5469 216.0 47
75.3906 216.0 47
74.6250 215.0 47
76.6094 215.0 47
76.5781 214.0 47
77.3125 214.0 47
78.4063 213.0 47
79.0156 212.0 47
79.6094 212.0 47
79.2188 212.0 47
80.8125 211.0 47
81.4219 211.0 47
82.0156 210.0 47
82.6250 210.0 47
83.0938 210.0 47
83.8281 210.0 47
83.4219 209.0 47
84.2813 209.0 47
85.5156 209.0 47
86.2344 209.0 47
86.8281 209.0 47
87.4375 209.0 47
88.0313 208.0 47
88.6406 208.0 47
88.2344 208.0 47
89.8281 208.0 47
90.4375 208.0 47
91.0313 208.0 47
91.6406 208.0 47
91.3594 208.0 47
92.8281 208.0 47
93.4375 208.0 47
93.4063 209.0 47
94.6406 209.0 47
95.2344 209.0 47
95.8281 209.0 47
96.4375 209.0 47
97.0313 209.0 47
97.6406 210.0 47
97.3594 210.0 47
98.8281 210.0 47
99.4375 210.0 47
100.0313 211.0 47
100.6406 211.0 47
101.2500 211.0 47
101.8281 212.0 47
102.4375 212.0 47
102.0313 213.0 47
102.5156 213.0 47
104.2344 214.0 47
104.8438 214.0 47
105.4375 215.0 47
104.7813 215.0 47
105.6406 216.0 47
107.2344 216.0 47
107.8438 217.0 47
108.4375 218.0 47
109.0469 218.0 47
109.6406 219.0 47
110.2344 220.0 47
110.8438 221.0 47
111.4375 224.0 47
113.5938 878.0 47
115.1719 773.0 47
114.9063 1392.0 47
116.1094 1416.0 47
116.5781 1437.0 47
117.3125 1343.0 47
117.9063 1344.0 47
240.4688 534.0 47
240.8125 549.0 47
241.4063 548.0 47
241.8750 566.0 47
242.7188 568.0 47
243.0781 585.0 47
244.9375 1120.0 47
245.5313 1134.0 47
246.0156 1158.0 47
246.7344 1140.0 47
247.3281 1123.0 47
247.8125 1129.0 47
248.4063 1129.0 47
249.0000 1132.0 47
249.6094 1135.0 47
250.3281 1132.0 47
251.7969 646.0 47
252.5156 645.0 47
253.7188 641.0 47
254.2031 648.0 47
255.4063 903.0 47
256.0000 905.0 47
256.7344 911.0 47
257.2188 919.0 47
259.4531 441.0 47
260.3125 439.0 47
260.9063 438.0 47
261.2656 437.0 47
262.1250 437.0 47
262.6094 437.0 47
263.3438 436.0 47
263.8281 436.0 47
264.6719 435.0 47
265.0313 434.0 47
265.7813 434.0 47
266.3750 433.0 47
267.1094 433.0 47
267.5781 432.0 47
268.0625 433.0 47
268.9219 432.0 47
269.2969 432.0 47
270.0156 432.0 47
270.4844 434.0 47
271.0938 432.0 47
271.8281 434.0 47
272.4375 433.0 47
273.0469 434.0 47
273.4063 434.0 47
274.2500 434.0 47
274.7188 436.0 47
275.1875 436.0 47
275.9063 436.0 47
276.6250 437.0 47
277.2188 438.0 47
277.5625 438.0 47
278.2969 439.0 47
278.7656 440.0 47
279.3594 441.0 47
280.2031 441.0 47
280.5469 443.0 47
281.3906 444.0 47
281.6094 445.0 47
282.4531 446.0 47
283.1875 446.0 47
283.6563 448.0 47
284.7188 445.0 47
285.5625 433.0 47
286.4063 414.0 47
287.1250 397.0 47
287.9688 382.0 47
288.3281 369.0 47
289.2969 355.0 47
290.1406 342.0 47
290.9844 332.0 47
291.5781 321.0 47
292.6719 311.0 47
293.3906 302.0 47
293.9844 301.0 47
293.8438 302.0 47
294.9375 303.0 47
295.7813 305.0 47
295.6406 306.0 47
296.2344 308.0 47
296.9531 309.0 47
297.5625 310.0 47
298.1563 312.0 47
299.0156 313.0 47
299.6094 315.0 47
299.7031 317.0 47
300.8125 318.0 47
301.2813 320.0 47
301.7500 322.0 47
302.3594 324.0 47
302.7031 326.0 47
303.4375 328.0 47
304.2813 331.0 47
304.2500 333.0 47
304.7344 335.0 47
305.5781 336.0 47
306.1719 339.0 47
306.6563 341.0 47
307.3750 344.0 47
308.2344 347.0 47
308.2031 349.0 47
309.1719 352.0 47
309.5313 355.0 47
310.2500 358.0 47
310.5938 362.0 47
311.0781 367.0 47
311.7969 375.0 47
313.4375 604.0 47
313.9063 611.0 47
314.5156 615.0 47
315.1094 624.0 47
315.5938 628.0 47
316.2031 636.0 47
316.7969 642.0 47
317.2813 650.0 47
318.0000 656.0 47
318.4844 664.0 47
319.2188 673.0 47
319.6875 681.0 47
320.1719 690.0 47
320.7656 700.0 47
321.3750 709.0 47
321.8438 718.0 47
322.5781 728.0 47
323.0469 738.0 47
323.5313 747.0 47
324.2500 760.0 47
324.7344 768.0 47
325.4688 781.0 47
325.9375 791.0 47
326.5469 806.0 47
327.0156 819.0 47
327.7500 832.0 47
328.2188 845.0 47
328.8281 859.0 47
329.4375 876.0 47
329.9063 892.0 47
331.1094 925.0 47
335.2969 870.0 47
336.6250 866.0 47
337.2188 866.0 47
337.8281 861.0 47
338.4219 860.0 47
339.0313 854.0 47
339.6250 849.0 47
340.2188 844.0 47
340.8281 844.0 47
341.4219 835.0 47
342.1406 837.0 47
342.6250 829.0 47
343.3438 828.0 47
343.8281 823.0 47
344.5469 821.0 47
345.0156 817.0 47
345.7500 818.0 47
346.2188 812.0 47
346.9375 810.0 47
347.5469 806.0 47
348.1406 810.0 47
348.6250 810.0 47
349.3438 807.0 47
349.8125 802.0 47
350.5469 804.0 47
351.0156 803.0 47
351.6250 802.0 47
352.3438 801.0 47
352.9375 800.0 47
353.6719 795.0 47
354.1406 798.0 47
354.8750 795.0 47
355.3438 796.0 47
355.9375 795.0 47
356.5469 795.0 47
357.1406 795.0 47
357.7500 795.0 47
358.4688 797.0 47
358.9375 796.0 47
359.6719 798.0 47
0.1406 797.0 47
0.7500 793.0 47
1.3438 798.0 47
2.0625 798.0 47
2.5469 800.0 47
3.1406 798.0 47
3.8750 798.0 47
4.3438 805.0 47
4.9375 802.0 47
5.5469 808.0 47
6.1406 805.0 47
6.7500 808.0 47
7.3438 805.0 47
7.9531 809.0 47
8.5469 811.0 47
9.1406 813.0 47
9.6250 813.0 47
10.3438 820.0 47
10.9531 813.0 47
11.4219 828.0 47
12.0156 828.0 47
12.6250 833.0 47
13.2188 829.0 47
13.8281 825.0 47
15.2656 757.0 47
16.0000 725.0 47
16.5938 696.0 47
17.3281 670.0 47
17.9219 646.0 47
18.6406 625.0 47
19.3750 604.0 47
20.0938 585.0 47
20.7031 568.0 47
21.2969 551.0 47
22.1406 533.0 47
22.7500 520.0 47
23.3438 506.0 47
24.0781 492.0 47
24.6719 481.0 47
25.5156 469.0 47
26.2500 458.0 47
26.5938 449.0 47
27.4531 437.0 47
28.1719 428.0 47
29.0313 419.0 47
29.6250 411.0 47
29.9688 403.0 47
30.7031 395.0 47
31.4219 388.0 47
32.1563 382.0 47
33.0000 375.0 47
33.4844 368.0 47
34.0781 362.0 47
35.1875 355.0 47
35.4063 349.0 47
36.0156 344.0 47
36.9844 339.0 47
37.3438 334.0 47
38.1875 329.0 47
38.9219 325.0 47
40.0156 320.0 47
40.3594 316.0 47
40.8438 312.0 47
41.5625 308.0 47
42.5469 304.0 47
43.0156 300.0 47
43.3750 297.0 47
44.5938 294.0 47
45.4531 290.0 47
45.5469 288.0 47
46.2813 284.0 47
47.2500 281.0 47
47.4844 279.0 47
48.8281 276.0 47
48.9375 273.0 47
49.4063 271.0 47
50.6406 268.0 47
50.7344 266.0 47
51.5938 264.0 47
51.6875 261.0 47
52.2969 259.0 47
54.5156 257.0 47
54.0000 255.0 47
54.8438 253.0 47
55.8281 251.0 47
56.5625 249.0 47
58.4063 247.0 47
57.6563 246.0 47
59.1094 244.0 47
58.3594 243.0 47
59.6875 241.0 47
60.4219 239.0 47
61.1719 238.0 47
62.6250 236.0 47
63.2344 235.0 47
62.4531 234.0 47
64.4375 232.0 47
64.5313 231.0 47
65.6406 230.0 47
64.6094 229.0 47
66.8438 228.0 47
65.7031 227.0 47
68.0469 225.0 47
67.9063 225.0 47
67.7500 224.0 47
68.9844 223.0 47
70.4531 222.0 47
71.0625 221.0 47
71.0469 220.0 47
70.7656 220.0 47
72.8594 219.0 47
72.9688 218.0 47
73.0625 217.0 47
74.6719 216.0 47
75.2656 216.0 47
75.6094 215.0 47
76.4688 215.0 47
76.4375 214.0 47
77.6719 214.0 47
78.2656 213.0 47
77.9844 213.0 47
79.4688 212.0 47
80.0625 212.0 47
80.6719 211.0 47
81.2656 211.0 47
81.8594 211.0 47
82.4688 210.0 47
83.0625 210.0 47
83.6719 210.0 47
84.2656 209.0 47
84.8594 209.0 47
85.4688 209.0 47
84.9375 209.0 47
86.6719 209.0 47
87.2656 209.0 47
87.8594 208.0 47
88.4688 208.0 47
88.5625 208.0 47
88.5469 208.0 47
89.5156 208.0 47
90.8750 208.0 47
91.7188 208.0 47
92.0625 208.0 47
92.6719 208.0 47
93.2656 208.0 47
92.8750 208.0 47
94.4688 209.0 47
95.0781 209.0 47
95.6719 209.0 47
96.2656 209.0 47
96.8750 209.0 47
96.5938 210.0 47
98.0781 210.0 47
98.6719 210.0 47
99.2813 210.0 47
99.8750 211.0 47
100.4844 211.0 47
101.0781 211.0 47
101.6719 212.0 47
101.1563 212.0 47
103.1250 213.0 47
102.2344 213.0 47
104.0781 213.0 47
103.5625 214.0 47
105.2813 215.0 47
105.8750 215.0 47
106.4844 215.0 47
106.0781 216.0 47
107.4375 217.0 47
108.2813 217.0 47
108.8906 218.0 47
109.4844 218.0 47
109.7188 219.0 47
110.6875 220.0 47
110.6563 222.0 47
115.0000 770.0 47
114.7188 1389.0 47
115.3125 1404.0 47
116.5156 1425.0 47
116.9844 1431.0 47
117.7188 1346.0 47
240.4688 553.0 47
240.9375 562.0 47
241.6563 568.0 47
242.3750 578.0 47
243.9844 1125.0 47
244.5781 1123.0 47
245.1719 1126.0 47
245.7656 1125.0 47
246.2344 1167.0 47
246.9531 1130.0 47
247.5469 1130.0 47
248.1406 1131.0 47
248.7344 1126.0 47
249.3281 1132.0 47
249.7969 1131.0 47
252.0000 646.0 47
252.7188 644.0 47
254.3750 651.0 47
255.5313 898.0 47
256.2500 905.0 47
256.7188 912.0 47
259.7969 440.0 47
260.3906 439.0 47
260.8750 438.0 47
261.7188 437.0 47
261.9531 436.0 47
262.7969 436.0 47
263.3906 436.0 47
263.8750 435.0 47
264.7188 435.0 47
265.3281 434.0 47
265.7969 434.0 47
266.1406 433.0 47
266.7500 433.0 47
267.5938 433.0 47
268.3281 432.0 47
268.7969 433.0 47
269.2656 433.0 47
270.1250 432.0 47
270.7188 435.0 47
271.0781 434.0 47
271.9219 433.0 47
272.5156 434.0 47
272.7500 434.0 47
273.4688 435.0 47
274.0781 435.0 47
274.7969 437.0 47
275.1406 436.0 47
275.7500 436.0 47
276.5938 437.0 47
277.0781 438.0 47
277.5469 438.0 47
278.2813 440.0 47
279.0000 440.0 47
279.4688 441.0 47
279.9375 442.0 47
280.5469 443.0 47
281.3750 444.0 47
281.8438 445.0 47
282.4531 445.0 47
283.0469 447.0 47
283.3906 448.0 47
284.9531 447.0 47
286.4063 413.0 47
287.0000 396.0 47
287.9688 381.0 47
288.4375 368.0 47
289.5313 354.0 47
290.1250 342.0 47
290.5938 331.0 47
291.3281 321.0 47
291.9219 311.0 47
292.8906 302.0 47
294.1094 301.0 47
293.9531 302.0 47
294.6719 304.0 47
295.1563 305.0 47
295.6250 306.0 47
296.5938 308.0 47
297.4375 309.0 47
297.4219 311.0 47
298.5000 312.0 47
299.2344 313.0 47
299.5781 315.0 47
299.7969 317.0 47
300.7813 318.0 47
301.2500 321.0 47
301.7344 322.0 47
302.4531 324.0 47
302.9219 326.0 47
303.6563 328.0 47
303.6250 331.0 47
304.2344 333.0 47
304.8281 335.0 47
305.6719 336.0 47
305.9063 339.0 47
307.0000 341.0 47
307.3594 344.0 47
307.7031 347.0 47
308.6719 349.0 47
309.2813 352.0 47
309.5000 355.0 47
309.9844 358.0 47
310.5781 362.0 47
311.2969 367.0 47
311.6563 375.0 47
313.4063 603.0 47
313.7500 611.0 47
314.4844 615.0 47
314.9531 624.0 47
315.5625 628.0 47
316.0313 636.0 47
316.6250 642.0 47
317.3594 650.0 47
317.7031 655.0 47
318.4219 664.0 47
319.0313 673.0 47
319.5000 680.0 47
320.2344 689.0 47
320.5781 699.0 47
321.2969 708.0 47
321.7813 718.0 47
322.5000 727.0 47
322.9688 738.0 47
323.5781 744.0 47
324.1719 759.0 47
324.7813 768.0 47
325.2500 779.0 47
325.8438 791.0 47
326.4531 804.0 47
327.0469 817.0 47
327.6563 829.0 47
328.1250 844.0 47
328.7188 854.0 47
329.2031 876.0 47
329.9219 891.0 47
331.0000 923.0 47
331.5938 918.0 47
332.9219 890.0 47
336.5156 868.0 47
337.1094 861.0 47
337.7031 862.0 47
338.4375 855.0 47
338.9063 847.0 47
339.5000 848.0 47
340.2344 838.0 47
340.7031 845.0 47
341.2969 845.0 47
341.9063 837.0 47
