#RPLIDAR SCAN DATA
#COUNT=53833
#Angule	Distance	Quality
274.8594 1198.0 47
276.0313 2423.0 47
276.6250 2404.0 47
277.2344 2362.0 47
277.8281 2537.0 47
278.4375 2671.0 47
279.8438 6621.0 47
280.4531 5793.0 47
283.2969 595.0 47
283.2656 824.0 47
283.1250 1381.0 47
282.8438 9448.0 47
284.8125 1513.0 47
285.7969 1153.0 47
286.4063 1141.0 47
287.0156 1152.0 47
287.6250 1132.0 47
288.2500 1142.0 47
288.7344 1150.0 47
289.3438 1145.0 47
290.0781 1148.0 47
291.3125 1159.0 47
291.7969 1261.0 47
292.4063 1219.0 47
293.0156 1186.0 47
293.7500 1158.0 47
294.3750 1120.0 47
294.9844 1124.0 47
295.5938 1132.0 47
296.2031 1130.0 47
296.8125 1101.0 47
297.4219 1097.0 47
298.0469 1123.0 47
298.5313 1167.0 47
299.1406 1177.0 47
299.7500 1181.0 47
300.3594 1182.0 47
300.9844 1192.0 47
301.5938 1199.0 47
302.2031 1208.0 47
302.8125 1211.0 47
306.2031 5461.0 47
306.8125 5439.0 47
307.4219 5456.0 47
308.6250 5654.0 47
309.2344 5556.0 47
309.8438 5570.0 47
310.4531 5573.0 47
311.0625 5675.0 47
311.6719 5684.0 47
312.2813 5684.0 47
312.8906 5745.0 47
313.4844 5745.0 47
314.0938 5780.0 47
319.5156 561.0 47
320.1250 557.0 47
320.4688 562.0 47
321.0781 565.0 47
321.9375 570.0 47
322.4219 555.0 47
323.1563 554.0 47
323.6406 546.0 47
324.2500 543.0 47
324.8594 544.0 47
325.9375 613.0 47
326.5469 605.0 47
327.0313 593.0 47
329.3438 638.0 47
330.6875 514.0 47
331.0469 523.0 47
332.8594 694.0 47
333.3438 702.0 47
340.1094 1746.0 47
340.7188 1739.0 47
341.3281 1728.0 47
341.9375 1715.0 47
342.5469 1709.0 47
343.1406 1673.0 47
343.8750 1625.0 47
344.4688 1603.0 47
345.0781 1590.0 47
345.6875 1587.0 47
346.2813 1578.0 47
346.8906 1581.0 47
347.5000 1561.0 47
348.0938 1550.0 47
348.7031 1563.0 47
349.2969 1545.0 47
349.9063 1536.0 47
350.5156 1550.0 47
351.1094 1528.0 47
351.7188 1523.0 47
352.3281 1517.0 47
352.9219 1507.0 47
353.5313 1515.0 47
354.1250 1502.0 47
354.7344 1504.0 47
355.3438 1496.0 47
356.0625 1489.0 47
356.5469 1492.0 47
357.1563 1489.0 47
357.7500 1481.0 47
358.3594 1474.0 47
358.9531 1474.0 47
359.5625 1471.0 47
0.2969 1467.0 47
0.8906 1470.0 47
1.3750 1455.0 47
1.9844 1455.0 47
2.7031 1460.0 47
3.1875 1449.0 47
3.7969 1455.0 47
4.5313 1437.0 47
5.0156 1569.0 47
6.1094 1700.0 47
7.5625 3361.0 47
8.1719 3351.0 47
8.7813 3336.0 47
9.3906 3376.0 47
10.0000 3356.0 47
13.4063 1740.0 47
14.0156 1740.0 47
14.6250 1736.0 47
15.2344 1755.0 47
15.8438 1758.0 47
16.4531 1753.0 47
17.0625 1756.0 47
17.6719 1763.0 47
18.2813 1759.0 47
18.8906 1758.0 47
19.5000 1762.0 47
20.1094 1774.0 47
20.7188 1773.0 47
21.3281 1782.0 47
21.9219 1783.0 47
22.5313 1786.0 47
23.1406 1786.0 47
23.7500 1795.0 47
27.0313 3459.0 47
27.6250 3384.0 47
28.8438 3453.0 47
30.9375 1086.0 47
31.5469 1121.0 47
32.7656 1097.0 47
33.3750 1103.0 47
33.9844 1107.0 47
34.5938 1112.0 47
35.1875 1122.0 47
35.7969 1123.0 47
36.4063 1132.0 47
37.0156 1142.0 47
37.5000 1147.0 47
38.2344 1151.0 47
38.8438 1158.0 47
39.3281 1165.0 47
39.9375 1158.0 47
40.6719 1123.0 47
41.1563 1221.0 47
41.7500 1194.0 47
42.3594 1190.0 47
42.9688 1200.0 47
43.5938 1205.0 47
44.1875 1211.0 47
45.8594 3799.0 47
46.4688 3731.0 47
47.0781 3770.0 47
47.5625 4092.0 47
48.9063 3790.0 47
57.7031 213.0 47
52.4219 4059.0 47
53.0313 4001.0 47
54.2500 4203.0 47
55.4531 4578.0 47
56.0625 4794.0 47
62.6250 7001.0 47
63.2344 6799.0 47
64.4531 1816.0 47
65.0625 1808.0 47
66.4219 897.0 47
81.9375 2217.0 47
82.5469 2193.0 47
83.1406 2205.0 47
83.7500 2173.0 47
85.3594 814.0 47
85.9688 817.0 47
86.7031 822.0 47
87.1875 828.0 47
87.7813 817.0 47
88.5156 824.0 47
89.1250 808.0 47
89.7344 809.0 47
90.3438 800.0 47
90.9375 805.0 47
91.5469 796.0 47
92.1563 796.0 47
92.7656 794.0 47
93.3750 796.0 47
93.9688 799.0 47
94.5781 808.0 47
97.9375 5351.0 47
98.5469 5327.0 47
99.1406 5389.0 47
99.7500 5378.0 47
100.3594 5338.0 47
100.9688 5141.0 47
101.5781 5151.0 47
102.1875 5138.0 47
102.7813 5138.0 47
103.3906 5171.0 47
104.0000 5163.0 47
104.6094 5186.0 47
106.5938 834.0 47
107.2031 827.0 47
107.9219 829.0 47
108.4063 827.0 47
109.1406 826.0 47
109.7500 827.0 47
110.3594 827.0 47
110.9688 828.0 47
111.5781 829.0 47
112.0469 827.0 47
112.6563 821.0 47
113.2656 815.0 47
114.0000 812.0 47
114.4844 813.0 47
115.0938 813.0 47
115.8125 816.0 47
116.4219 818.0 47
116.9063 825.0 47
117.5156 841.0 47
118.5000 711.0 47
119.1094 703.0 47
119.8438 685.0 47
120.6875 609.0 47
121.2969 602.0 47
121.9063 586.0 47
122.5156 584.0 47
123.2500 583.0 47
123.8438 583.0 47
124.4531 583.0 47
124.9375 582.0 47
125.5469 579.0 47
126.1563 574.0 47
127.0000 571.0 47
127.4844 561.0 47
128.0938 556.0 47
128.7031 545.0 47
129.4375 540.0 47
130.0469 540.0 47
130.6406 540.0 47
131.3750 541.0 47
131.9844 541.0 47
132.4688 540.0 47
133.2031 540.0 47
133.5469 539.0 47
134.1563 536.0 47
134.8906 536.0 47
135.6250 537.0 47
135.9844 538.0 47
136.7031 537.0 47
137.1875 540.0 47
137.8125 543.0 47
138.5313 552.0 47
139.0156 564.0 47
140.2500 488.0 47
140.7188 480.0 47
141.4531 478.0 47
141.9375 471.0 47
142.5469 466.0 47
143.3906 462.0 47
144.0000 458.0 47
144.6094 455.0 47
144.8438 480.0 47
145.5781 474.0 47
146.4219 470.0 47
146.7813 464.0 47
147.6563 461.0 47
148.1250 459.0 47
148.7188 458.0 47
149.2031 458.0 47
150.0625 456.0 47
150.5469 457.0 47
151.1719 459.0 47
151.8750 463.0 47
152.2344 482.0 47
153.5313 764.0 47
154.6406 626.0 47
155.1250 622.0 47
155.8594 621.0 47
156.3281 631.0 47
156.8125 641.0 47
157.9063 723.0 47
158.5156 719.0 47
159.1094 714.0 47
159.7188 709.0 47
160.2031 705.0 47
160.8125 701.0 47
161.5313 697.0 47
162.1406 694.0 47
162.8750 689.0 47
163.4844 685.0 47
164.0938 682.0 47
164.6875 678.0 47
165.2969 675.0 47
165.9063 671.0 47
166.5156 667.0 47
167.2344 665.0 47
167.7188 663.0 47
168.4531 658.0 47
168.9375 655.0 47
169.6719 653.0 47
170.1563 650.0 47
170.7500 648.0 47
171.4844 647.0 47
172.0938 643.0 47
172.6875 642.0 47
173.1719 642.0 47
173.7813 638.0 47
174.3906 637.0 47
175.1250 634.0 47
175.7188 632.0 47
176.4531 631.0 47
177.0625 630.0 47
177.5469 628.0 47
178.1563 625.0 47
178.6250 625.0 47
179.3594 622.0 47
179.9688 623.0 47
180.4531 621.0 47
181.0625 621.0 47
181.9219 619.0 47
182.4063 617.0 47
183.1406 617.0 47
183.7500 617.0 47
184.2344 616.0 47
184.8281 616.0 47
185.5625 615.0 47
186.0469 615.0 47
186.6563 615.0 47
187.3906 614.0 47
188.0000 614.0 47
188.4844 613.0 47
189.2188 613.0 47
189.8438 613.0 47
190.4375 614.0 47
190.9219 613.0 47
191.5156 613.0 47
192.2500 614.0 47
192.7344 613.0 47
193.3594 614.0 47
194.0781 614.0 47
194.4375 616.0 47
195.2969 616.0 47
195.9063 615.0 47
196.3906 616.0 47
197.0000 617.0 47
197.7344 617.0 47
198.3281 618.0 47
198.9375 619.0 47
199.4219 620.0 47
200.0313 621.0 47
200.7656 623.0 47
201.2500 624.0 47
201.7188 627.0 47
202.3281 626.0 47
203.0625 628.0 47
203.6719 631.0 47
204.4063 631.0 47
204.7656 632.0 47
205.6094 634.0 47
206.0938 636.0 47
206.7188 639.0 47
207.3125 641.0 47
207.9219 642.0 47
208.4063 645.0 47
209.0156 646.0 47
209.6094 649.0 47
210.2344 651.0 47
210.8281 654.0 47
211.5625 656.0 47
212.0469 658.0 47
212.6563 661.0 47
213.3750 664.0 47
213.8594 668.0 47
214.3438 671.0 47
215.0781 674.0 47
215.5625 677.0 47
216.1719 682.0 47
216.9063 685.0 47
217.3750 688.0 47
218.1094 692.0 47
218.5938 696.0 47
219.3281 700.0 47
219.6875 705.0 47
220.2813 709.0 47
220.8906 713.0 47
221.5000 716.0 47
222.2344 721.0 47
222.8438 726.0 47
223.4375 733.0 47
223.9219 737.0 47
224.6563 743.0 47
225.1406 749.0 47
225.6250 754.0 47
226.3594 759.0 47
226.8281 766.0 47
227.5625 771.0 47
228.1719 777.0 47
228.6563 785.0 47
229.2656 791.0 47
229.8594 798.0 47
230.4688 805.0 47
231.0781 811.0 47
231.6875 820.0 47
232.2969 826.0 47
232.8906 834.0 47
233.5000 843.0 47
233.9844 851.0 47
234.4688 860.0 47
235.2031 869.0 47
235.6875 878.0 47
236.2813 888.0 47
236.8906 898.0 47
237.5000 909.0 47
238.2344 917.0 47
238.7188 929.0 47
239.3125 940.0 47
239.9219 950.0 47
240.5313 963.0 47
241.1406 973.0 47
241.7500 987.0 47
242.2188 1000.0 47
242.8281 1014.0 47
243.4375 1031.0 47
244.0469 1044.0 47
244.5313 1059.0 47
245.2656 1077.0 47
245.7344 1091.0 47
246.3438 1106.0 47
246.9531 1126.0 47
247.5625 1143.0 47
248.0469 1165.0 47
248.6406 1182.0 47
249.2500 1206.0 47
249.8594 1231.0 47
250.4688 1249.0 47
251.0781 1271.0 47
251.5469 1295.0 47
252.2813 1325.0 47
252.8906 1316.0 47
253.3750 1310.0 47
253.9844 1318.0 47
254.5938 1428.0 47
255.1875 1461.0 47
255.6719 1499.0 47
256.2813 1533.0 47
256.8906 1565.0 47
257.5000 1602.0 47
258.1094 1647.0 47
258.5781 1695.0 47
259.1875 1732.0 47
259.7969 1783.0 47
260.4063 1830.0 47
261.0156 1886.0 47
261.5000 1941.0 47
262.0938 2006.0 47
262.7031 2079.0 47
263.3125 2142.0 47
263.9219 2232.0 47
264.5313 2300.0 47
265.0156 2391.0 47
265.7500 2039.0 47
266.2188 2509.0 47
266.8281 2719.0 47
267.4375 2499.0 47
268.0469 2452.0 47
268.6563 2405.0 47
269.2656 2394.0 47
269.8594 2428.0 47
270.4688 2411.0 47
271.0781 2372.0 47
271.6875 2561.0 47
272.2969 2600.0 47
273.5313 1178.0 47
274.1406 1177.0 47
274.7344 1173.0 47
276.5313 2437.0 47
277.1250 2545.0 47
277.7344 2534.0 47
278.3438 2555.0 47
278.9375 2580.0 47
279.7656 6487.0 47
280.5000 5730.0 47
283.8594 455.0 47
283.3281 726.0 47
283.0625 1332.0 47
283.9219 1133.0 47
284.7656 1410.0 47
286.3281 1141.0 47
286.9375 1156.0 47
287.5313 1132.0 47
288.0156 1144.0 47
288.7500 1133.0 47
289.2188 1140.0 47
289.8281 1158.0 47
291.0313 1172.0 47
292.2344 1238.0 47
292.8438 1205.0 47
293.4531 1173.0 47
294.1719 1144.0 47
294.6563 1124.0 47
295.3906 1131.0 47
295.8750 1135.0 47
296.6094 1097.0 47
297.2188 1092.0 47
297.8125 1112.0 47
298.2969 1146.0 47
299.0313 1167.0 47
299.5313 1177.0 47
300.1250 1181.0 47
300.7344 1185.0 47
301.3281 1198.0 47
301.9375 1200.0 47
302.5469 1211.0 47
303.1563 1218.0 47
306.5313 5442.0 47
307.1406 5459.0 47
307.7500 4359.0 47
308.3438 5702.0 47
308.9531 5544.0 47
309.5625 5591.0 47
310.1719 5600.0 47
310.7813 5582.0 47
311.3906 5681.0 47
311.8750 5678.0 47
312.5938 5736.0 47
313.0781 5733.0 47
313.6875 5755.0 47
319.8281 556.0 47
320.3125 557.0 47
321.0313 565.0 47
321.6406 564.0 47
322.1250 570.0 47
322.8594 554.0 47
323.3438 549.0 47
323.9531 552.0 47
324.7969 528.0 47
325.2813 518.0 47
326.9844 600.0 47
327.2031 634.0 47
328.4375 497.0 47
329.6406 647.0 47
330.9844 518.0 47
332.6719 676.0 47
333.1563 705.0 47
339.7813 1767.0 47
340.3750 1747.0 47
340.9844 1729.0 47
341.5938 1724.0 47
342.2031 1709.0 47
342.8125 1702.0 47
343.5313 1623.0 47
344.1406 1615.0 47
344.7500 1602.0 47
345.3594 1588.0 47
345.9531 1597.0 47
346.5625 1577.0 47
347.1719 1561.0 47
347.7813 1562.0 47
348.3906 1561.0 47
348.9844 1548.0 47
349.5938 1548.0 47
350.2031 1553.0 47
350.8125 1531.0 47
351.4219 1527.0 47
352.0156 1530.0 47
352.6250 1514.0 47
353.2344 1521.0 47
353.8438 1508.0 47
354.4375 1498.0 47
355.0469 1493.0 47
355.6563 1489.0 47
356.2656 1495.0 47
356.8750 1492.0 47
357.4688 1498.0 47
358.0781 1474.0 47
358.6875 1475.0 47
359.2969 1474.0 47
0.0156 1454.0 47
0.5000 1466.0 47
1.1094 1456.0 47
1.8438 1452.0 47
2.4531 1457.0 47
3.0469 1447.0 47
3.5313 1453.0 47
4.1406 1443.0 47
4.8750 1354.0 47
5.3438 1526.0 47
6.3281 2369.0 47
7.2813 3367.0 47
7.8750 3345.0 47
8.4844 3327.0 47
9.0938 3344.0 47
9.7031 3380.0 47
12.9844 1988.0 47
13.7031 1745.0 47
14.3125 1747.0 47
14.9219 1753.0 47
15.5313 1755.0 47
16.1250 1755.0 47
16.7344 1757.0 47
17.3438 1755.0 47
17.9531 1758.0 47
18.5469 1760.0 47
19.1563 1768.0 47
19.7656 1761.0 47
20.3906 1764.0 47
20.9688 1772.0 47
21.5781 1775.0 47
22.1875 1783.0 47
22.7969 1785.0 47
23.3906 1787.0 47
26.0469 3494.0 47
26.6563 3399.0 47
31.1563 1088.0 47
32.3750 1093.0 47
32.9844 1103.0 47
33.5938 1104.0 47
34.1875 1109.0 47
34.7969 1114.0 47
35.4063 1121.0 47
36.0156 1125.0 47
36.5000 1132.0 47
37.2188 1146.0 47
37.8281 1151.0 47
38.3125 1157.0 47
38.9219 1159.0 47
39.6563 1164.0 47
40.2656 1149.0 47
41.3438 1212.0 47
41.9531 1184.0 47
42.5625 1192.0 47
43.1719 1201.0 47
43.7656 1208.0 47
44.3750 1221.0 47
46.0469 3837.0 47
46.6563 3766.0 47
47.1406 3815.0 47
47.7500 4128.0 47
48.3594 3974.0 47
48.9688 3826.0 47
58.8906 221.0 47
55.0313 4172.0 47
55.6250 4661.0 47
56.2500 4709.0 47
62.1719 7081.0 47
62.7813 6812.0 47
63.3906 6786.0 47
64.6250 1805.0 47
65.2344 1812.0 47
69.5625 387.0 47
82.0781 2214.0 47
82.6875 2206.0 47
83.2969 2201.0 47
85.6406 814.0 47
86.1094 818.0 47
86.7188 823.0 47
87.4531 833.0 47
87.9375 819.0 47
88.5469 826.0 47
89.2969 810.0 47
89.7500 810.0 47
90.3594 804.0 47
91.0938 799.0 47
91.6875 795.0 47
92.2969 795.0 47
92.9063 794.0 47
93.5156 797.0 47
94.1094 799.0 47
94.7188 809.0 47
98.0625 5330.0 47
98.6563 5386.0 47
99.2656 5376.0 47
99.8750 5425.0 47
100.4844 5303.0 47
101.0781 5126.0 47
101.6875 5163.0 47
102.2969 5156.0 47
102.8906 5119.0 47
103.5000 5161.0 47
104.1094 5148.0 47
104.7188 5148.0 47
106.8125 838.0 47
107.2969 832.0 47
108.0313 828.0 47
108.5156 826.0 47
109.1094 826.0 47
109.7188 827.0 47
110.4531 828.0 47
111.0625 828.0 47
111.5313 829.0 47
112.2656 826.0 47
112.7500 820.0 47
113.4844 814.0 47
114.0781 812.0 47
114.5625 813.0 47
115.1719 814.0 47
115.7813 817.0 47
116.3750 821.0 47
117.1094 827.0 47
117.5938 853.0 47
118.5781 709.0 47
119.1719 703.0 47
119.9063 680.0 47
120.7656 610.0 47
121.2500 601.0 47
121.9688 588.0 47
122.5781 585.0 47
123.1875 586.0 47
123.7969 586.0 47
124.5156 585.0 47
125.0000 583.0 47
125.6094 579.0 47
126.2188 575.0 47
126.9375 569.0 47
127.5469 562.0 47
128.1563 555.0 47
128.7656 544.0 47
129.6094 541.0 47
130.2188 541.0 47
130.7031 541.0 47
131.2969 542.0 47
132.0313 541.0 47
132.5156 542.0 47
133.2344 541.0 47
133.8438 539.0 47
134.4531 537.0 47
135.0469 537.0 47
135.6563 538.0 47
136.1406 538.0 47
136.7344 540.0 47
137.3438 542.0 47
137.9531 545.0 47
138.5625 554.0 47
139.0313 565.0 47
140.0156 487.0 47
140.7500 478.0 47
141.3438 476.0 47
141.9531 470.0 47
142.8125 465.0 47
143.1563 461.0 47
144.1406 456.0 47
144.6250 457.0 47
144.9688 480.0 47
145.5781 474.0 47
146.0625 468.0 47
147.0313 464.0 47
147.5156 461.0 47
148.0000 460.0 47
148.8594 458.0 47
149.4531 457.0 47
149.9375 456.0 47
150.6719 457.0 47
151.2813 460.0 47
151.5156 464.0 47
151.9844 481.0 47
153.4219 765.0 47
154.5156 626.0 47
155.1250 622.0 47
155.7344 621.0 47
156.4688 631.0 47
157.7813 723.0 47
158.3906 718.0 47
159.0000 714.0 47
159.7344 709.0 47
160.3438 705.0 47
160.9375 701.0 47
161.5469 698.0 47
162.1563 693.0 47
162.7656 689.0 47
163.5000 685.0 47
163.9688 681.0 47
164.7031 678.0 47
165.3125 674.0 47
165.9375 671.0 47
166.5313 668.0 47
167.2656 664.0 47
167.6094 663.0 47
168.4688 658.0 47
169.0781 655.0 47
169.6875 653.0 47
170.2969 650.0 47
170.7813 649.0 47
171.3906 647.0 47
172.0000 643.0 47
172.7344 642.0 47
173.2188 641.0 47
173.9375 638.0 47
174.4219 637.0 47
175.0313 634.0 47
175.7813 632.0 47
176.2500 631.0 47
176.9844 630.0 47
177.7188 628.0 47
178.2031 625.0 47
178.8125 625.0 47
179.4219 622.0 47
180.1563 623.0 47
180.6250 620.0 47
181.2344 621.0 47
181.8438 619.0 47
182.4531 617.0 47
183.0625 617.0 47
183.6719 616.0 47
184.2813 616.0 47
184.8906 615.0 47
185.5000 614.0 47
186.1094 614.0 47
186.8438 615.0 47
187.3125 614.0 47
188.0469 614.0 47
188.6563 613.0 47
189.1406 613.0 47
189.7500 613.0 47
190.4688 613.0 47
190.9531 613.0 47
191.5625 613.0 47
192.2969 613.0 47
192.9063 614.0 47
193.5000 615.0 47
193.8594 614.0 47
194.5938 615.0 47
195.2031 616.0 47
195.9375 615.0 47
196.5469 616.0 47
197.1406 616.0 47
197.7500 618.0 47
198.3594 618.0 47
198.8438 620.0 47
199.4531 620.0 47
200.0469 621.0 47
200.6563 623.0 47
201.3906 624.0 47
202.0000 626.0 47
202.5000 627.0 47
203.2031 629.0 47
203.6875 630.0 47
204.4219 630.0 47
205.0313 632.0 47
205.5156 634.0 47
206.0156 637.0 47
206.5938 639.0 47
207.3281 640.0 47
207.9375 643.0 47
208.5469 644.0 47
209.0156 646.0 47
209.7500 650.0 47
210.2344 651.0 47
210.8438 654.0 47
211.4531 656.0 47
212.0469 658.0 47
212.6563 662.0 47
213.2656 664.0 47
213.8750 668.0 47
214.4688 670.0 47
214.9531 674.0 47
215.6875 677.0 47
216.1719 681.0 47
216.9063 685.0 47
217.3750 688.0 47
218.1094 692.0 47
218.7188 697.0 47
219.0781 700.0 47
219.7969 704.0 47
220.2813 709.0 47
220.8906 714.0 47
221.6250 717.0 47
222.2344 722.0 47
222.8281 727.0 47
223.3125 733.0 47
223.9219 737.0 47
224.5313 744.0 47
225.1406 747.0 47
225.7344 755.0 47
226.3438 759.0 47
226.9531 765.0 47
227.5469 770.0 47
228.0313 777.0 47
228.6406 785.0 47
229.3750 791.0 47
229.8438 797.0 47
230.3281 806.0 47
231.0625 811.0 47
231.6563 820.0 47
232.1406 827.0 47
232.7500 834.0 47
233.3594 841.0 47
234.0781 851.0 47
234.5625 858.0 47
235.1719 869.0 47
235.7656 879.0 47
236.2500 887.0 47
236.8594 896.0 47
237.4688 906.0 47
238.0625 918.0 47
238.6719 927.0 47
239.2813 940.0 47
239.8750 950.0 47
240.3594 963.0 47
240.9688 975.0 47
241.5781 988.0 47
242.1719 1002.0 47
242.7813 1013.0 47
243.2813 1032.0 47
244.0000 1043.0 47
244.5938 1060.0 47
245.0781 1076.0 47
245.6875 1089.0 47
246.2969 1107.0 47
246.9063 1125.0 47
247.5156 1142.0 47
248.0000 1158.0 47
248.7344 1181.0 47
249.2188 1205.0 47
249.8281 1227.0 47
250.4219 1246.0 47
250.9063 1274.0 47
251.6406 1295.0 47
252.1250 1320.0 47
252.7344 1314.0 47
253.3438 1311.0 47
253.9531 1315.0 47
254.5625 1432.0 47
255.1719 1460.0 47
255.6563 1500.0 47
256.2656 1527.0 47
256.8594 1564.0 47
257.3438 1605.0 47
258.0781 1647.0 47
258.6875 1693.0 47
259.1719 1735.0 47
259.7813 1784.0 47
260.3906 1834.0 47
261.0000 1891.0 47
261.4844 1939.0 47
262.0938 2007.0 47
262.7031 2074.0 47
263.2969 2142.0 47
263.9063 2226.0 47
264.5000 2297.0 47
264.9844 2382.0 47
265.7031 1996.0 47
266.1875 2540.0 47
266.7969 2708.0 47
267.3906 2531.0 47
268.0000 2457.0 47
268.5938 2406.0 47
269.2031 2410.0 47
269.8125 2415.0 47
270.4063 2411.0 47
271.0156 2371.0 47
271.6094 2563.0 47
272.2188 2598.0 47
273.5781 1178.0 47
274.1719 1177.0 47
274.7813 1174.0 47
276.4375 2427.0 47
277.0469 2508.0 47
277.6406 2530.0 47
278.2500 2570.0 47
278.8594 2598.0 47
279.6875 6511.0 47
280.4063 5714.0 47
284.0156 453.0 47
283.5000 698.0 47
284.6563 1458.0 47
286.1250 1140.0 47
286.8750 1155.0 47
287.3281 1132.0 47
288.0625 1135.0 47
288.5469 1144.0 47
289.2656 1140.0 47
289.8750 1161.0 47
290.9688 1168.0 47
292.1719 1240.0 47
292.7813 1207.0 47
293.3750 1174.0 47
294.1094 1145.0 47
294.6094 1124.0 47
295.3281 1130.0 47
295.9219 1133.0 47
296.5313 1102.0 47
297.1406 1092.0 47
297.7344 1104.0 47
298.2188 1128.0 47
298.8281 1168.0 47
299.5625 1174.0 47
300.1563 1181.0 47
300.7656 1186.0 47
301.2500 1192.0 47
301.8594 1200.0 47
302.4531 1210.0 47
303.0625 1217.0 47
306.4219 5419.0 47
307.0156 5447.0 47
308.8281 5553.0 47
309.4375 5538.0 47
310.0469 5544.0 47
310.6563 5666.0 47
311.2500 5675.0 47
311.8594 5721.0 47
312.4688 5739.0 47
313.0625 5721.0 47
313.5469 5755.0 47
319.6719 555.0 47
320.2813 557.0 47
320.7500 564.0 47
321.3594 565.0 47
321.8438 568.0 47
322.5781 559.0 47
323.2969 549.0 47
323.7813 553.0 47
324.5156 524.0 47
325.1250 537.0 47
326.0938 614.0 47
326.5625 607.0 47
327.1719 618.0 47
329.7344 637.0 47
330.5781 517.0 47
332.3906 675.0 47
333.0000 695.0 47
333.6094 704.0 47
339.6406 1810.0 47
340.2500 1738.0 47
340.8438 1729.0 47
341.4531 1719.0 47
342.0625 1718.0 47
342.7969 1697.0 47
343.4063 1628.0 47
344.0156 1615.0 47
344.6250 1608.0 47
345.2344 1591.0 47
345.8281 1588.0 47
346.4375 1580.0 47
347.0469 1567.0 47
347.6563 1563.0 47
348.2656 1558.0 47
348.8750 1551.0 47
349.4844 1535.0 47
350.0938 1547.0 47
350.6875 1532.0 47
351.2969 1525.0 47
351.9063 1528.0 47
352.5156 1513.0 47
353.1250 1511.0 47
353.7344 1515.0 47
354.3438 1514.0 47
354.9531 1491.0 47
355.5469 1505.0 47
356.1563 1495.0 47
356.7656 1499.0 47
357.3750 1489.0 47
358.1094 1471.0 47
358.7188 1483.0 47
359.3281 1465.0 47
359.8125 1464.0 47
0.5313 1462.0 47
1.0156 1474.0 47
1.6250 1457.0 47
2.3594 1455.0 47
2.9531 1447.0 47
3.4375 1447.0 47
4.0469 1445.0 47
4.7813 1404.0 47
5.2656 1470.0 47
6.2188 2009.0 47
7.1875 3362.0 47
7.7813 3346.0 47
8.3906 3339.0 47
9.0000 3374.0 47
9.6094 3373.0 47
12.8906 2091.0 47
13.6094 1745.0 47
14.2188 1745.0 47
14.8281 1744.0 47
15.4375 1752.0 47
16.0469 1755.0 47
16.6406 1752.0 47
17.2500 1757.0 47
17.8594 1756.0 47
18.4688 1757.0 47
19.0781 1761.0 47
19.6875 1761.0 47
20.2813 1761.0 47
20.8906 1773.0 47
21.5000 1775.0 47
22.1094 1783.0 47
22.7188 1785.0 47
23.3281 1798.0 47
25.9844 3477.0 47
26.5938 3366.0 47
31.1094 1085.0 47
32.9375 1102.0 47
33.5469 1104.0 47
34.1563 1107.0 47
34.7500 1113.0 47
35.3594 1120.0 47
35.8594 1124.0 47
36.4531 1135.0 47
37.1875 1146.0 47
37.6719 1151.0 47
38.4063 1151.0 47
38.8906 1158.0 47
39.6094 1164.0 47
40.2188 1155.0 47
41.3125 1217.0 47
41.9219 1186.0 47
42.5156 1193.0 47
43.1250 1199.0 47
43.7344 1206.0 47
44.3438 1214.0 47
45.8906 3820.0 47
46.6250 3766.0 47
47.1094 3804.0 47
47.7188 4121.0 47
48.3125 3972.0 47
48.9219 3812.0 47
58.3594 222.0 47
54.9844 4132.0 47
56.2031 4738.0 47
62.1563 7081.0 47
62.7656 6857.0 47
63.3750 6773.0 47
64.5938 1807.0 47
65.2031 1813.0 47
69.6719 386.0 47
81.4844 2250.0 47
82.0938 2214.0 47
82.7031 2195.0 47
83.3125 2170.0 47
85.5313 814.0 47
86.2500 816.0 47
86.7344 824.0 47
87.3438 829.0 47
87.9531 820.0 47
88.6875 825.0 47
89.2969 809.0 47
89.9063 811.0 47
90.5000 802.0 47
90.9844 801.0 47
91.7188 795.0 47
92.3281 794.0 47
93.0625 797.0 47
93.5469 798.0 47
94.1406 799.0 47
94.7500 811.0 47
98.1094 5348.0 47
98.7031 5395.0 47
99.3125 5346.0 47
99.9219 5436.0 47
100.5156 5271.0 47
101.1250 5121.0 47
101.7344 5156.0 47
102.3281 5181.0 47
102.9375 5116.0 47
103.5469 5131.0 47
104.1406 5163.0 47
104.7656 5189.0 47
106.8750 831.0 47
107.4688 831.0 47
107.9375 829.0 47
108.5469 828.0 47
109.2813 827.0 47
109.7500 828.0 47
110.3594 828.0 47
111.0938 829.0 47
111.5625 828.0 47
112.1719 827.0 47
112.7813 821.0 47
113.3750 815.0 47
114.1094 813.0 47
114.6094 813.0 47
115.3125 814.0 47
115.9219 817.0 47
116.4063 821.0 47
117.0156 828.0 47
118.5938 710.0 47
119.3281 707.0 47
119.9219 683.0 47
120.6563 612.0 47
121.3906 603.0 47
121.9844 589.0 47
122.5938 587.0 47
123.3281 588.0 47
123.9219 587.0 47
124.4063 586.0 47
125.1563 585.0 47
125.6094 580.0 47
126.4688 574.0 47
126.8281 565.0 47
127.4375 562.0 47
128.1563 556.0 47
128.7656 545.0 47
129.3750 542.0 47
130.0938 542.0 47
130.8281 543.0 47
131.3125 543.0 47
131.7813 544.0 47
132.6406 543.0 47
133.1250 543.0 47
133.7188 539.0 47
134.3281 539.0 47
134.9375 539.0 47
